ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,28/11/2020,189,130,1,58,0,0
MD,28/11/2020,815,425,0,390,0,0
ML,28/11/2020,11,4,0,7,0,0
NC,28/11/2020,68,51,0,17,0,0
PV,28/11/2020,453,290,0,163,0,0
RI,28/11/2020,54,50,0,4,0,0
VC,28/11/2020,850,698,0,152,0,0
AN,29/11/2020,672,434,0,238,0,0
AR,29/11/2020,188,135,0,53,0,0
AS,29/11/2020,219,209,0,10,0,0
CB,29/11/2020,109,107,0,2,0,0
CE,29/11/2020,2,1,0,1,0,0
CL,29/11/2020,292,149,0,143,0,0
CM,29/11/2020,257,200,0,57,0,0
CN,29/11/2020,138,86,0,52,0,0
CT,29/11/2020,712,711,0,0,0,1
EX,29/11/2020,102,60,0,42,0,0
GA,29/11/2020,310,282,0,28,0,0
IB,29/11/2020,85,62,0,23,0,0
MC,29/11/2020,97,59,0,38,0,0
MD,29/11/2020,769,377,0,392,0,0
ML,29/11/2020,7,3,0,4,0,0
NC,29/11/2020,80,57,0,23,0,0
PV,29/11/2020,466,330,0,136,0,0
RI,29/11/2020,37,37,0,0,0,0
VC,29/11/2020,562,430,0,132,0,0
AN,30/11/2020,1053,636,0,417,0,0
AR,30/11/2020,269,193,0,76,0,0
AS,30/11/2020,242,218,0,24,0,0
CB,30/11/2020,133,133,0,0,0,0
CE,30/11/2020,12,4,0,8,0,0
CL,30/11/2020,427,245,0,182,0,0
CM,30/11/2020,395,299,0,96,0,0
CN,30/11/2020,149,84,0,65,0,0
CT,30/11/2020,1533,1513,0,0,14,6
EX,30/11/2020,153,84,0,69,0,0
GA,30/11/2020,364,335,0,29,0,0
IB,30/11/2020,62,57,0,5,0,0
MC,30/11/2020,164,96,0,68,0,0
MD,30/11/2020,1102,556,0,546,0,0
ML,30/11/2020,21,5,0,16,0,0
NC,30/11/2020,80,46,0,34,0,0
PV,30/11/2020,515,285,0,230,0,0
RI,30/11/2020,56,53,0,3,0,0
VC,30/11/2020,920,726,0,194,0,0
AN,01/12/2020,1293,880,0,413,0,0
AR,01/12/2020,310,228,0,82,0,0
AS,01/12/2020,192,176,0,16,0,0
CB,01/12/2020,111,109,0,2,0,0
CE,01/12/2020,10,3,0,7,0,0
CL,01/12/2020,483,331,0,152,0,0
CM,01/12/2020,488,399,0,89,0,0
CN,01/12/2020,214,152,0,62,0,0
CT,01/12/2020,1530,1515,0,0,12,3
EX,01/12/2020,151,91,0,60,0,0
GA,01/12/2020,318,293,0,25,0,0
IB,01/12/2020,377,290,2,85,0,0
MC,01/12/2020,198,123,2,73,0,0
MD,01/12/2020,1224,717,0,507,0,0
ML,01/12/2020,21,13,0,8,0,0
NC,01/12/2020,85,60,0,25,0,0
PV,01/12/2020,441,242,0,199,0,0
RI,01/12/2020,67,67,0,0,0,0
VC,01/12/2020,1061,883,0,178,0,0
AN,02/12/2020,1128,781,0,347,0,0
AR,02/12/2020,303,234,0,69,0,0
AS,02/12/2020,231,220,0,11,0,0
CB,02/12/2020,122,119,0,3,0,0
CE,02/12/2020,11,5,0,6,0,0
CL,02/12/2020,311,188,0,122,1,0
CM,02/12/2020,480,396,0,84,0,0
CN,02/12/2020,174,122,0,52,0,0
CT,02/12/2020,1430,1414,0,0,12,4
EX,02/12/2020,143,86,0,56,0,1
GA,02/12/2020,317,298,0,19,0,0
IB,02/12/2020,340,274,1,65,0,0
MC,02/12/2020,186,135,0,50,1,0
MD,02/12/2020,1098,628,0,470,0,0
ML,02/12/2020,21,3,0,18,0,0
NC,02/12/2020,117,90,0,27,0,0
PV,02/12/2020,491,274,0,217,0,0
RI,02/12/2020,51,47,0,4,0,0
VC,02/12/2020,1026,861,0,165,0,0
AN,03/12/2020,1004,709,0,295,0,0
AR,03/12/2020,184,144,0,40,0,0
AS,03/12/2020,123,113,0,10,0,0
CB,03/12/2020,79,79,0,0,0,0
CE,03/12/2020,9,1,0,8,0,0
CL,03/12/2020,354,207,0,147,0,0
CM,03/12/2020,383,314,0,69,0,0
CN,03/12/2020,160,112,0,47,0,1
CT,03/12/2020,1263,1251,0,0,9,3
EX,03/12/2020,140,88,0,52,0,0
GA,03/12/2020,310,292,0,18,0,0
IB,03/12/2020,310,253,1,56,0,0
MC,03/12/2020,140,95,0,45,0,0
MD,03/12/2020,1004,631,0,373,0,0
ML,03/12/2020,12,3,0,9,0,0
NC,03/12/2020,95,64,0,31,0,0
PV,03/12/2020,364,197,0,167,0,0
RI,03/12/2020,41,39,0,2,0,0
VC,03/12/2020,961,801,0,160,0,0
AN,04/12/2020,1070,735,0,335,0,0
AR,04/12/2020,209,151,0,58,0,0
AS,04/12/2020,113,102,0,11,0,0
CB,04/12/2020,84,83,0,1,0,0
CE,04/12/2020,6,1,0,5,0,0
CL,04/12/2020,369,229,0,140,0,0
CM,04/12/2020,445,371,0,73,1,0
CN,04/12/2020,231,185,0,46,0,0
CT,04/12/2020,1362,1346,0,0,9,7
EX,04/12/2020,110,78,0,31,0,1
GA,04/12/2020,277,260,0,17,0,0
IB,04/12/2020,287,253,0,34,0,0
MC,04/12/2020,205,167,0,38,0,0
MD,04/12/2020,1021,611,0,410,0,0
ML,04/12/2020,18,6,0,12,0,0
NC,04/12/2020,95,62,0,32,0,1
PV,04/12/2020,363,173,0,190,0,0
RI,04/12/2020,58,55,0,3,0,0
VC,04/12/2020,1044,881,0,163,0,0
AN,05/12/2020,807,577,0,230,0,0
AR,05/12/2020,201,142,0,59,0,0
AS,05/12/2020,113,108,0,5,0,0
CB,05/12/2020,82,82,0,0,0,0
CE,05/12/2020,7,1,0,6,0,0
CL,05/12/2020,230,128,0,101,1,0
CM,05/12/2020,280,213,0,67,0,0
CN,05/12/2020,178,133,0,44,0,1
CT,05/12/2020,890,888,0,0,0,2
EX,05/12/2020,122,81,0,41,0,0
GA,05/12/2020,358,346,0,12,0,0
IB,05/12/2020,254,215,1,38,0,0
MC,05/12/2020,150,120,1,29,0,0
MD,05/12/2020,735,410,0,325,0,0
ML,05/12/2020,6,1,0,5,0,0
NC,05/12/2020,92,59,0,33,0,0
PV,05/12/2020,459,305,0,154,0,0
RI,05/12/2020,40,39,0,1,0,0
VC,05/12/2020,842,675,0,167,0,0
AN,06/12/2020,575,352,0,223,0,0
AR,06/12/2020,158,102,0,56,0,0
AS,06/12/2020,127,120,0,7,0,0
CB,06/12/2020,56,55,0,1,0,0
CE,06/12/2020,11,2,0,9,0,0
CL,06/12/2020,252,146,0,106,0,0
CM,06/12/2020,215,161,0,54,0,0
CN,06/12/2020,174,128,0,46,0,0
CT,06/12/2020,670,668,0,0,0,2
EX,06/12/2020,90,51,1,38,0,0
GA,06/12/2020,275,263,0,12,0,0
IB,06/12/2020,217,183,0,34,0,0
MC,06/12/2020,85,56,1,28,0,0
MD,06/12/2020,788,394,0,394,0,0
ML,06/12/2020,10,4,0,6,0,0
NC,06/12/2020,89,63,0,26,0,0
PV,06/12/2020,283,185,0,98,0,0
RI,06/12/2020,34,32,0,2,0,0
VC,06/12/2020,708,542,0,166,0,0
AN,07/12/2020,622,362,0,260,0,0
AR,07/12/2020,187,114,0,73,0,0
AS,07/12/2020,133,127,0,6,0,0
CB,07/12/2020,81,77,0,4,0,0
CE,07/12/2020,8,0,0,8,0,0
CL,07/12/2020,285,183,0,102,0,0
CM,07/12/2020,373,299,0,74,0,0
CN,07/12/2020,202,143,0,59,0,0
CT,07/12/2020,1615,1608,0,0,3,4
EX,07/12/2020,110,60,1,49,0,0
GA,07/12/2020,322,299,0,23,0,0
IB,07/12/2020,277,217,1,59,0,0
MC,07/12/2020,136,88,0,48,0,0
MD,07/12/2020,1077,553,0,524,0,0
ML,07/12/2020,12,3,0,9,0,0
NC,07/12/2020,97,75,0,22,0,0
PV,07/12/2020,450,302,0,148,0,0
RI,07/12/2020,41,38,0,3,0,0
VC,07/12/2020,918,693,0,225,0,0
AN,08/12/2020,604,362,0,242,0,0
AR,08/12/2020,176,113,0,63,0,0
AS,08/12/2020,167,160,0,7,0,0
CB,08/12/2020,68,67,0,1,0,0
CE,08/12/2020,4,2,0,2,0,0
CL,08/12/2020,261,140,0,121,0,0
CM,08/12/2020,380,279,0,100,1,0
CN,08/12/2020,150,94,0,56,0,0
CT,08/12/2020,970,966,0,0,2,2
EX,08/12/2020,122,76,2,44,0,0
GA,08/12/2020,312,292,0,20,0,0
IB,08/12/2020,304,233,0,71,0,0
MC,08/12/2020,124,70,0,54,0,0
MD,08/12/2020,1127,560,0,567,0,0
ML,08/12/2020,8,1,0,7,0,0
NC,08/12/2020,83,54,0,29,0,0
PV,08/12/2020,460,346,0,114,0,0
RI,08/12/2020,38,34,0,4,0,0
VC,08/12/2020,963,728,0,235,0,0
AN,09/12/2020,921,565,0,356,0,0
AR,09/12/2020,213,160,0,53,0,0
AS,09/12/2020,104,96,0,8,0,0
CB,09/12/2020,87,87,0,0,0,0
CE,09/12/2020,10,2,0,8,0,0
CL,09/12/2020,354,208,0,146,0,0
CM,09/12/2020,504,376,0,128,0,0
CN,09/12/2020,205,131,0,74,0,0
CT,09/12/2020,2023,2009,0,0,7,7
EX,09/12/2020,195,106,0,89,0,0
GA,09/12/2020,386,348,0,38,0,0
IB,09/12/2020,399,322,2,75,0,0
MC,09/12/2020,202,133,1,67,0,1
MD,09/12/2020,1521,796,0,725,0,0
ML,09/12/2020,24,10,0,14,0,0
NC,09/12/2020,92,58,0,34,0,0
PV,09/12/2020,443,273,0,170,0,0
RI,09/12/2020,55,54,0,1,0,0
VC,09/12/2020,1233,927,0,306,0,0
AN,10/12/2020,1115,786,0,329,0,0
AR,10/12/2020,225,167,0,58,0,0
AS,10/12/2020,139,133,0,6,0,0
CB,10/12/2020,76,74,0,2,0,0
CE,10/12/2020,9,1,0,8,0,0
CL,10/12/2020,345,206,0,139,0,0
CM,10/12/2020,517,407,0,110,0,0
CN,10/12/2020,207,146,0,61,0,0
CT,10/12/2020,1955,1938,0,0,11,6
EX,10/12/2020,203,121,0,81,0,1
GA,10/12/2020,388,345,0,43,0,0
IB,10/12/2020,347,277,2,68,0,0
MC,10/12/2020,222,143,0,78,0,1
MD,10/12/2020,1671,985,0,686,0,0
ML,10/12/2020,21,10,0,11,0,0
NC,10/12/2020,105,77,0,28,0,0
PV,10/12/2020,423,227,0,196,0,0
RI,10/12/2020,46,45,0,1,0,0
VC,10/12/2020,1592,1264,0,328,0,0
AN,11/12/2020,1270,784,0,486,0,0
AR,11/12/2020,258,193,0,65,0,0
AS,11/12/2020,121,117,0,4,0,0
CB,11/12/2020,69,67,0,2,0,0
CE,11/12/2020,9,1,0,8,0,0
CL,11/12/2020,335,195,0,138,2,0
CM,11/12/2020,542,413,0,129,0,0
CN,11/12/2020,206,137,0,69,0,0
CT,11/12/2020,2030,2012,0,0,11,7
EX,11/12/2020,236,121,0,115,0,0
GA,11/12/2020,304,271,0,33,0,0
IB,11/12/2020,363,292,1,70,0,0
MC,11/12/2020,206,140,0,66,0,0
MD,11/12/2020,1928,1117,0,811,0,0
ML,11/12/2020,15,4,0,11,0,0
NC,11/12/2020,85,63,0,22,0,0
PV,11/12/2020,388,189,0,199,0,0
RI,11/12/2020,54,54,0,0,0,0
VC,11/12/2020,1665,1303,0,362,0,0
AN,12/12/2020,1019,707,0,312,0,0
AR,12/12/2020,191,140,0,51,0,0
AS,12/12/2020,118,110,0,8,0,0
CB,12/12/2020,77,76,0,1,0,0
CE,12/12/2020,6,3,0,3,0,0
CL,12/12/2020,270,149,0,121,0,0
CM,12/12/2020,416,339,0,77,0,0
CN,12/12/2020,237,169,0,68,0,0
CT,12/12/2020,1400,1397,0,0,0,3
EX,12/12/2020,209,107,1,100,0,1
GA,12/12/2020,336,304,0,32,0,0
IB,12/12/2020,329,249,4,76,0,0
MC,12/12/2020,158,95,0,63,0,0
MD,12/12/2020,1310,668,0,642,0,0
ML,12/12/2020,11,6,0,5,0,0
NC,12/12/2020,111,78,0,33,0,0
PV,12/12/2020,514,364,0,150,0,0
RI,12/12/2020,44,44,0,0,0,0
VC,12/12/2020,1488,1170,0,318,0,0
AN,13/12/2020,658,391,0,267,0,0
AR,13/12/2020,141,95,0,46,0,0
AS,13/12/2020,96,89,0,7,0,0
CB,13/12/2020,78,77,0,1,0,0
CE,13/12/2020,2,0,0,2,0,0
CL,13/12/2020,196,124,0,72,0,0
CM,13/12/2020,348,261,0,87,0,0
CN,13/12/2020,184,125,0,59,0,0
CT,13/12/2020,1208,1202,0,0,4,2
EX,13/12/2020,205,93,0,112,0,0
GA,13/12/2020,366,315,0,51,0,0
IB,13/12/2020,327,240,1,86,0,0
MC,13/12/2020,126,66,0,60,0,0
MD,13/12/2020,1144,514,0,630,0,0
ML,13/12/2020,5,1,0,4,0,0
NC,13/12/2020,73,55,0,18,0,0
PV,13/12/2020,326,193,0,133,0,0
RI,13/12/2020,43,43,0,0,0,0
VC,13/12/2020,1137,817,0,320,0,0
AN,14/12/2020,928,548,0,380,0,0
AR,14/12/2020,225,154,0,71,0,0
AS,14/12/2020,98,88,0,10,0,0
CB,14/12/2020,73,70,0,3,0,0
CE,14/12/2020,6,2,0,4,0,0
CL,14/12/2020,298,185,0,113,0,0
CM,14/12/2020,529,395,0,134,0,0
CN,14/12/2020,196,118,0,78,0,0
CT,14/12/2020,2483,2469,0,0,3,11
EX,14/12/2020,321,168,0,152,0,1
GA,14/12/2020,438,385,0,53,0,0
IB,14/12/2020,492,384,3,105,0,0
MC,14/12/2020,197,102,0,95,0,0
MD,14/12/2020,1915,990,0,925,0,0
ML,14/12/2020,28,19,0,9,0,0
NC,14/12/2020,87,60,0,27,0,0
PV,14/12/2020,491,305,0,186,0,0
RI,14/12/2020,76,72,0,3,0,1
VC,14/12/2020,1683,1244,0,439,0,0
AN,15/12/2020,1123,753,0,370,0,0
AR,15/12/2020,214,159,0,55,0,0
AS,15/12/2020,94,92,0,2,0,0
CB,15/12/2020,68,62,0,6,0,0
CE,15/12/2020,8,4,0,4,0,0
CL,15/12/2020,360,231,0,129,0,0
CM,15/12/2020,576,460,0,116,0,0
CN,15/12/2020,269,197,0,72,0,0
CT,15/12/2020,2581,2566,0,0,9,6
EX,15/12/2020,353,204,0,149,0,0
GA,15/12/2020,417,371,0,46,0,0
IB,15/12/2020,539,420,1,118,0,0
MC,15/12/2020,199,115,0,84,0,0
MD,15/12/2020,2055,1196,0,859,0,0
ML,15/12/2020,26,9,0,17,0,0
NC,15/12/2020,85,65,0,20,0,0
PV,15/12/2020,406,219,0,187,0,0
RI,15/12/2020,64,63,0,1,0,0
VC,15/12/2020,1814,1423,0,391,0,0
AN,16/12/2020,968,654,0,314,0,0
AR,16/12/2020,201,147,0,54,0,0
AS,16/12/2020,61,56,0,5,0,0
CB,16/12/2020,51,51,0,0,0,0
CE,16/12/2020,5,2,0,3,0,0
CL,16/12/2020,321,210,0,109,2,0
CM,16/12/2020,559,454,0,104,1,0
CN,16/12/2020,215,158,0,56,0,1
CT,16/12/2020,2437,2418,0,0,15,4
EX,16/12/2020,331,185,1,145,0,0
GA,16/12/2020,392,354,0,38,0,0
IB,16/12/2020,533,405,5,123,0,0
MC,16/12/2020,202,138,0,64,0,0
MD,16/12/2020,1967,1185,0,782,0,0
ML,16/12/2020,13,3,0,10,0,0
NC,16/12/2020,102,77,0,25,0,0
PV,16/12/2020,322,181,0,141,0,0
RI,16/12/2020,51,50,0,1,0,0
VC,16/12/2020,1985,1596,0,389,0,0
AN,17/12/2020,900,615,0,285,0,0
AR,17/12/2020,188,136,0,52,0,0
AS,17/12/2020,82,75,0,7,0,0
CB,17/12/2020,58,54,0,4,0,0
CE,17/12/2020,3,0,0,3,0,0
CL,17/12/2020,252,154,0,98,0,0
CM,17/12/2020,553,441,0,112,0,0
CN,17/12/2020,215,161,0,53,0,1
CT,17/12/2020,2358,2346,0,0,11,1
EX,17/12/2020,271,168,0,102,0,1
GA,17/12/2020,338,312,0,26,0,0
IB,17/12/2020,519,402,1,116,0,0
MC,17/12/2020,180,111,0,69,0,0
MD,17/12/2020,1683,1003,0,680,0,0
ML,17/12/2020,18,5,0,13,0,0
NC,17/12/2020,73,55,0,18,0,0
PV,17/12/2020,291,173,0,118,0,0
RI,17/12/2020,45,45,0,0,0,0
VC,17/12/2020,1786,1413,0,373,0,0
AN,18/12/2020,1060,719,0,341,0,0
AR,18/12/2020,195,140,0,55,0,0
AS,18/12/2020,72,65,0,7,0,0
CB,18/12/2020,57,54,0,3,0,0
CE,18/12/2020,1,0,0,1,0,0
CL,18/12/2020,257,157,0,99,1,0
CM,18/12/2020,579,460,0,118,1,0
CN,18/12/2020,193,135,0,57,0,1
CT,18/12/2020,2474,2462,0,0,8,4
EX,18/12/2020,341,204,0,136,0,1
GA,18/12/2020,320,297,0,23,0,0
IB,18/12/2020,512,414,0,98,0,0
MC,18/12/2020,164,104,0,59,1,0
MD,18/12/2020,2014,1159,0,855,0,0
ML,18/12/2020,4,1,0,3,0,0
NC,18/12/2020,85,56,0,29,0,0
PV,18/12/2020,325,174,0,151,0,0
RI,18/12/2020,56,54,0,2,0,0
VC,18/12/2020,2094,1676,0,418,0,0
AN,19/12/2020,680,436,0,244,0,0
AR,19/12/2020,171,111,0,60,0,0
AS,19/12/2020,102,97,0,5,0,0
CB,19/12/2020,52,48,0,4,0,0
CE,19/12/2020,6,1,0,5,0,0
CL,19/12/2020,216,127,0,89,0,0
CM,19/12/2020,418,325,0,93,0,0
CN,19/12/2020,241,181,0,60,0,0
CT,19/12/2020,1814,1812,0,0,2,0
EX,19/12/2020,332,212,0,120,0,0
GA,19/12/2020,326,288,0,38,0,0
IB,19/12/2020,492,372,2,118,0,0
MC,19/12/2020,163,110,0,52,1,0
MD,19/12/2020,1371,739,0,632,0,0
ML,19/12/2020,10,5,0,5,0,0
NC,19/12/2020,69,39,0,30,0,0
PV,19/12/2020,348,246,0,102,0,0
RI,19/12/2020,73,71,0,2,0,0
VC,19/12/2020,1650,1282,0,368,0,0
AN,20/12/2020,567,304,0,263,0,0
AR,20/12/2020,156,113,0,43,0,0
AS,20/12/2020,95,89,0,6,0,0
CB,20/12/2020,64,62,0,2,0,0
CE,20/12/2020,4,1,0,3,0,0
CL,20/12/2020,152,95,0,57,0,0
CM,20/12/2020,384,268,0,116,0,0
CN,20/12/2020,181,126,0,55,0,0
CT,20/12/2020,1656,1656,0,0,0,0
EX,20/12/2020,282,169,0,113,0,0
GA,20/12/2020,299,265,0,34,0,0
IB,20/12/2020,418,309,1,108,0,0
MC,20/12/2020,132,75,0,57,0,0
MD,20/12/2020,1271,633,0,638,0,0
ML,20/12/2020,7,0,0,7,0,0
NC,20/12/2020,71,42,0,29,0,0
PV,20/12/2020,319,205,0,114,0,0
RI,20/12/2020,42,39,0,3,0,0
VC,20/12/2020,1234,879,0,355,0,0
AN,21/12/2020,946,536,0,410,0,0
AR,21/12/2020,206,148,0,58,0,0
AS,21/12/2020,60,55,0,5,0,0
CB,21/12/2020,66,64,0,2,0,0
CE,21/12/2020,4,0,0,4,0,0
CL,21/12/2020,244,152,0,92,0,0
CM,21/12/2020,609,445,0,164,0,0
CN,21/12/2020,140,97,0,43,0,0
CT,21/12/2020,2999,2992,0,0,7,0
EX,21/12/2020,355,199,0,155,0,1
GA,21/12/2020,374,332,0,42,0,0
IB,21/12/2020,505,387,0,118,0,0
MC,21/12/2020,240,150,0,90,0,0
MD,21/12/2020,1921,958,0,963,0,0
ML,21/12/2020,17,1,0,16,0,0
NC,21/12/2020,95,60,0,35,0,0
PV,21/12/2020,349,210,0,139,0,0
RI,21/12/2020,56,54,0,2,0,0
VC,21/12/2020,1919,1450,0,469,0,0
AN,22/12/2020,1076,669,0,407,0,0
AR,22/12/2020,211,141,0,70,0,0
AS,22/12/2020,59,55,0,4,0,0
CB,22/12/2020,61,57,0,4,0,0
CE,22/12/2020,7,1,0,6,0,0
CL,22/12/2020,275,168,0,106,1,0
CM,22/12/2020,689,540,0,149,0,0
CN,22/12/2020,206,154,0,52,0,0
CT,22/12/2020,3153,3145,0,0,7,1
EX,22/12/2020,350,183,0,167,0,0
GA,22/12/2020,390,345,0,45,0,0
IB,22/12/2020,478,376,0,102,0,0
MC,22/12/2020,266,153,0,113,0,0
MD,22/12/2020,2006,1203,0,803,0,0
ML,22/12/2020,13,1,0,12,0,0
NC,22/12/2020,88,57,0,31,0,0
PV,22/12/2020,333,165,0,168,0,0
RI,22/12/2020,62,60,0,2,0,0
VC,22/12/2020,2183,1703,0,480,0,0
AN,23/12/2020,1142,715,0,427,0,0
AR,23/12/2020,216,148,0,68,0,0
AS,23/12/2020,57,53,0,4,0,0
CB,23/12/2020,70,64,0,6,0,0
CE,23/12/2020,5,1,0,4,0,0
CL,23/12/2020,253,141,0,112,0,0
CM,23/12/2020,672,525,0,147,0,0
CN,23/12/2020,152,104,0,48,0,0
CT,23/12/2020,2889,2875,0,0,14,0
EX,23/12/2020,497,309,0,188,0,0
GA,23/12/2020,380,351,0,29,0,0
IB,23/12/2020,419,335,1,83,0,0
MC,23/12/2020,244,156,0,87,0,1
MD,23/12/2020,2148,1425,0,723,0,0
ML,23/12/2020,22,8,0,14,0,0
NC,23/12/2020,116,92,0,24,0,0
PV,23/12/2020,253,108,0,145,0,0
RI,23/12/2020,73,71,0,2,0,0
VC,23/12/2020,2350,1866,0,484,0,0
AN,24/12/2020,1002,664,0,338,0,0
AR,24/12/2020,262,207,0,55,0,0
AS,24/12/2020,80,73,0,7,0,0
CB,24/12/2020,75,73,0,2,0,0
CE,24/12/2020,8,1,0,7,0,0
CL,24/12/2020,222,110,0,112,0,0
CM,24/12/2020,555,436,0,119,0,0
CN,24/12/2020,193,144,0,49,0,0
CT,24/12/2020,2844,2838,0,0,5,1
EX,24/12/2020,334,157,0,177,0,0
GA,24/12/2020,343,302,0,41,0,0
IB,24/12/2020,409,331,0,78,0,0
MC,24/12/2020,263,162,0,101,0,0
MD,24/12/2020,1293,771,0,522,0,0
ML,24/12/2020,5,0,0,5,0,0
NC,24/12/2020,95,65,0,30,0,0
PV,24/12/2020,302,165,0,137,0,0
RI,24/12/2020,57,55,0,2,0,0
VC,24/12/2020,2104,1670,0,434,0,0
AN,25/12/2020,793,467,0,326,0,0
AR,25/12/2020,261,166,0,95,0,0
AS,25/12/2020,66,56,0,10,0,0
CB,25/12/2020,68,65,0,3,0,0
CE,25/12/2020,12,1,0,11,0,0
CL,25/12/2020,184,88,0,96,0,0
CM,25/12/2020,416,300,0,116,0,0
CN,25/12/2020,208,157,0,51,0,0
CT,25/12/2020,1645,1644,0,0,1,0
EX,25/12/2020,287,138,0,149,0,0
GA,25/12/2020,307,287,0,20,0,0
IB,25/12/2020,359,285,0,74,0,0
MC,25/12/2020,231,142,0,89,0,0
MD,25/12/2020,1170,577,0,593,0,0
ML,25/12/2020,9,0,0,9,0,0
NC,25/12/2020,79,52,0,27,0,0
PV,25/12/2020,226,145,0,81,0,0
RI,25/12/2020,62,59,0,3,0,0
VC,25/12/2020,1456,1079,0,377,0,0
AN,26/12/2020,866,485,0,381,0,0
AR,26/12/2020,242,146,0,96,0,0
AS,26/12/2020,131,125,0,6,0,0
CB,26/12/2020,98,94,0,4,0,0
CE,26/12/2020,18,1,0,17,0,0
CL,26/12/2020,250,132,0,118,0,0
CM,26/12/2020,469,335,0,134,0,0
CN,26/12/2020,169,123,0,46,0,0
CT,26/12/2020,2038,2036,0,0,2,0
EX,26/12/2020,528,310,0,218,0,0
GA,26/12/2020,398,351,0,47,0,0
IB,26/12/2020,353,267,0,86,0,0
MC,26/12/2020,318,183,0,135,0,0
MD,26/12/2020,1593,747,0,846,0,0
ML,26/12/2020,16,7,0,9,0,0
NC,26/12/2020,108,79,0,29,0,0
PV,26/12/2020,373,258,0,115,0,0
RI,26/12/2020,69,68,0,1,0,0
VC,26/12/2020,1704,1258,0,446,0,0
AN,27/12/2020,959,531,0,428,0,0
AR,27/12/2020,238,139,0,99,0,0
AS,27/12/2020,125,105,0,20,0,0
CB,27/12/2020,95,87,0,8,0,0
CE,27/12/2020,12,0,0,12,0,0
CL,27/12/2020,311,143,0,168,0,0
CM,27/12/2020,635,428,0,207,0,0
CN,27/12/2020,196,127,0,69,0,0
CT,27/12/2020,1960,1960,0,0,0,0
EX,27/12/2020,565,283,0,282,0,0
GA,27/12/2020,363,318,0,45,0,0
IB,27/12/2020,392,287,0,105,0,0
MC,27/12/2020,311,154,1,156,0,0
MD,27/12/2020,1509,683,0,826,0,0
ML,27/12/2020,10,2,0,8,0,0
NC,27/12/2020,103,65,0,38,0,0
PV,27/12/2020,377,276,0,101,0,0
RI,27/12/2020,94,91,0,3,0,0
VC,27/12/2020,1749,1234,0,515,0,0
AN,28/12/2020,1516,831,0,685,0,0
AR,28/12/2020,355,240,0,115,0,0
AS,28/12/2020,113,98,0,15,0,0
CB,28/12/2020,110,107,0,3,0,0
CE,28/12/2020,22,7,0,15,0,0
CL,28/12/2020,448,234,0,214,0,0
CM,28/12/2020,886,628,0,258,0,0
CN,28/12/2020,267,211,0,56,0,0
CT,28/12/2020,4111,4105,0,0,6,0
EX,28/12/2020,643,286,1,354,0,2
GA,28/12/2020,532,460,0,72,0,0
IB,28/12/2020,471,346,0,125,0,0
MC,28/12/2020,451,227,0,223,0,1
MD,28/12/2020,2510,1230,0,1280,0,0
ML,28/12/2020,33,6,0,27,0,0
NC,28/12/2020,145,90,0,55,0,0
PV,28/12/2020,388,250,0,138,0,0
RI,28/12/2020,120,115,0,5,0,0
VC,28/12/2020,2926,2114,0,812,0,0
AN,29/12/2020,1518,962,0,556,0,0
AR,29/12/2020,316,232,0,84,0,0
AS,29/12/2020,91,78,0,13,0,0
CB,29/12/2020,114,105,0,9,0,0
CE,29/12/2020,22,4,0,18,0,0
CL,29/12/2020,484,250,0,234,0,0
CM,29/12/2020,984,655,0,328,1,0
CN,29/12/2020,222,170,0,52,0,0
CT,29/12/2020,4240,4229,0,0,10,1
EX,29/12/2020,704,347,0,357,0,0
GA,29/12/2020,477,428,0,49,0,0
IB,29/12/2020,360,282,0,78,0,0
MC,29/12/2020,480,258,0,222,0,0
MD,29/12/2020,3103,1653,0,1450,0,0
ML,29/12/2020,22,10,0,12,0,0
NC,29/12/2020,130,96,0,34,0,0
PV,29/12/2020,367,201,0,166,0,0
RI,29/12/2020,118,112,0,6,0,0
VC,29/12/2020,2727,2066,0,661,0,0
AN,30/12/2020,1544,910,0,634,0,0
AR,30/12/2020,344,240,0,104,0,0
AS,30/12/2020,60,51,0,9,0,0
CB,30/12/2020,97,92,0,5,0,0
CE,30/12/2020,14,0,0,14,0,0
CL,30/12/2020,475,234,0,241,0,0
CM,30/12/2020,1003,738,0,265,0,0
CN,30/12/2020,212,158,0,53,0,1
CT,30/12/2020,4040,4038,0,0,2,0
EX,30/12/2020,687,347,2,338,0,0
GA,30/12/2020,473,418,0,55,0,0
IB,30/12/2020,260,209,0,51,0,0
MC,30/12/2020,476,275,0,201,0,0
MD,30/12/2020,3404,2114,0,1290,0,0
ML,30/12/2020,28,18,0,10,0,0
NC,30/12/2020,118,81,0,37,0,0
PV,30/12/2020,346,174,0,172,0,0
RI,30/12/2020,123,120,0,3,0,0
VC,30/12/2020,2933,2227,0,706,0,0
AN,31/12/2020,1610,934,0,676,0,0
AR,31/12/2020,359,251,0,108,0,0
AS,31/12/2020,130,121,0,9,0,0
CB,31/12/2020,107,101,0,6,0,0
CE,31/12/2020,15,3,0,12,0,0
CL,31/12/2020,489,234,0,255,0,0
CM,31/12/2020,1009,765,0,243,1,0
CN,31/12/2020,241,193,0,48,0,0
CT,31/12/2020,2379,2373,0,0,5,1
EX,31/12/2020,701,263,0,435,0,3
